in1,in2,in3,in4,in5,in6,out1,out2,out3,out4,out5,out6
0.505165695,0.257451092,0.559789234,0.611126687,0.504099701,0.593366137,0.504099701,0.542181199,0.450253881,0.566586206,0.557613194,0.557577971
0.74891576,0.1814835,0.023622295,0.234625048,0.871403178,0.923745719,0.871403178,0.303797422,0.396027255,0.908042957,0.553014113,0.198412725
0.639728575,0.812854367,0.219879315,0.886674075,0.944635904,0.403616384,0.944635904,0.838559294,0.774406252,0.56592224,0.91565499,0.310728681
0.190916744,0.134359919,0.068645032,0.63895003,0.764903433,0.873873979,0.764903433,0.49605652,0.305531841,0.841182816,0.701926732,0.218793767
0.335973846,0.165867922,0.215939911,0.580920627,0.403922602,0.902488191,0.403922602,0.481920704,0.349920807,0.752918514,0.492421615,0.303393008
0.878837566,0.61423847,0.720147755,0.347904542,0.602437767,0.836697845,0.602437767,0.467494585,0.626947975,0.766419821,0.475171154,0.720031765
0.852864443,0.644389076,0.008176052,0.646912074,0.91042958,0.994486406,0.91042958,0.677426479,0.718112354,0.969269358,0.778670827,0.197032441
0.493107087,0.34436118,0.482841599,0.121636081,0.881997424,0.84680821,0.881997424,0.210765496,0.329604717,0.857364974,0.501816752,0.559153843
0.051960553,0.058452654,0.845768417,0.362205329,0.453060801,0.977096246,0.453060801,0.270105711,0.147306221,0.819885612,0.407633065,0.819630439
0.022696147,0.124318435,0.471485652,0.207235639,0.846946987,0.272624873,0.846946987,0.167117135,0.113625795,0.444921507,0.527091313,0.489145707
0.31101615,0.596271445,0.336685031,0.586794382,0.214399498,0.808973269,0.214399498,0.546849207,0.493588973,0.630601138,0.40059694,0.371685302
0.138126363,0.168192856,0.991356766,0.479772121,0.860502212,0.419032469,0.860502212,0.381788368,0.251143363,0.551473392,0.670137166,0.921038881
0.118437842,0.381655154,0.560079652,0.306354736,0.877420433,0.303292605,0.877420433,0.289462264,0.266938969,0.475530953,0.591887585,0.566135025
0.927134833,0.961403156,0.258327989,0.85527539,0.189675844,0.022142656,0.189675844,0.881973471,0.917570913,0.072402613,0.522475617,0.227844242
0.296017975,0.758732103,0.211167197,0.504472927,0.313884158,0.901781303,0.313884158,0.511343561,0.520504406,0.725412159,0.409178543,0.290500303
0.223612708,0.651622603,0.228209038,0.584495806,0.039790433,0.205784093,0.039790433,0.540432361,0.481681101,0.155985995,0.31214312,0.207124683
0.462537007,0.142355783,0.048197645,0.700239876,0.944591749,0.928045851,0.944591749,0.580901832,0.421784439,0.93300962,0.822415813,0.225821876
0.234002291,0.108554556,0.589228402,0.953606171,0.930420245,0.73446913,0.930420245,0.718907847,0.405976748,0.793254465,0.942013208,0.637871659
0.569072345,0.052554009,0.55751473,0.930284465,0.262280785,0.266087813,0.262280785,0.744443079,0.496654564,0.264945704,0.596282625,0.498848644
0.359279322,0.867962645,0.72264082,0.945034175,0.167765697,0.565102408,0.167765697,0.845610218,0.713044941,0.445901395,0.556399936,0.651399466
0.06907859,0.918337446,0.163192631,0.990132455,0.386038273,0.864458954,0.386038273,0.841205124,0.642635349,0.72093275,0.688085364,0.255603828
0.93701571,0.353925318,0.085049164,0.160067632,0.564744222,0.495495104,0.564744222,0.305688497,0.499849649,0.516269839,0.362405927,0.174063264
0.495421401,0.268194919,0.10434273,0.83899359,0.506240456,0.977347012,0.506240456,0.701837961,0.518963789,0.836015045,0.672617023,0.231832931
0.614264905,0.432388944,0.806779025,0.151731244,0.254024842,0.81589849,0.254024842,0.263209948,0.41184822,0.647336396,0.202878043,0.752415553
0.631274065,0.816399973,0.266964397,0.596053581,0.13427136,0.173986727,0.13427136,0.634388612,0.685501987,0.162072117,0.36516247,0.244397326
0.935757289,0.737861768,0.104044748,0.093785986,0.324217995,0.467845456,0.324217995,0.316693049,0.613902466,0.424757218,0.209001991,0.162442143
0.999613807,0.101796213,0.439056748,0.865047909,0.304238056,0.58606723,0.304238056,0.77074504,0.64500788,0.501518478,0.584642983,0.440275927
0.493921003,0.558046541,0.675338261,0.758766398,0.023932185,0.172527688,0.023932185,0.68893161,0.59581856,0.127949037,0.391349292,0.559916596
0.141874798,0.606391653,0.299723987,0.19230644,0.137511974,0.124926394,0.137511974,0.246854475,0.31958519,0.128702068,0.164909207,0.266023026
0.324317851,0.210688282,0.415333355,0.028647462,0.498609367,0.864434309,0.498609367,0.100304143,0.195846385,0.754686826,0.263628414,0.468571052
0.341260383,0.820648599,0.798041863,0.684355841,0.483379671,0.684693906,0.483379671,0.653335436,0.611974896,0.624299635,0.583867756,0.755240848
0.504723526,0.614887615,0.289465198,0.531479619,0.065944588,0.624563571,0.065944588,0.539977404,0.551307785,0.456977876,0.298712103,0.300622974
0.944854869,0.131751166,0.853917636,0.187165849,0.500804443,0.91555052,0.500804443,0.292506999,0.432961867,0.791126697,0.343985146,0.824769605
0.451224264,0.431245134,0.602835679,0.336704919,0.191255831,0.782192885,0.191255831,0.368063853,0.409875765,0.604911769,0.263980375,0.579613415
0.690938432,0.188148571,0.265842892,0.933395711,0.795313967,0.329058548,0.795313967,0.785240048,0.587699164,0.468935174,0.864354839,0.325111565
0.976684158,0.733544405,0.486901945,0.424468013,0.820314496,0.363101975,0.820314496,0.553661893,0.725920401,0.500265731,0.622391254,0.507863203
0.107324022,0.977275112,0.21575925,0.806470844,0.445898152,0.980703293,0.445898152,0.727219461,0.62155095,0.820261751,0.626184498,0.315267544
0.498491409,0.24206662,0.958549194,0.742434127,0.935149549,0.080936286,0.935149549,0.630787593,0.481925548,0.337200265,0.838791838,0.868447939
0.738243255,0.011911121,0.104371064,0.65617556,0.899255587,0.458303876,0.899255587,0.571846048,0.459406699,0.59058939,0.777715573,0.219252797
0.151266501,0.262122169,0.038474389,0.759278587,0.560866797,0.603656338,0.560866797,0.593503312,0.372469611,0.590819476,0.660072692,0.147231824
0.348245787,0.024227909,0.214309786,0.869529685,0.792286774,0.136045717,0.792286774,0.664541834,0.391224699,0.332918034,0.830908229,0.264281078
0.435750193,0.257371045,0.269675395,0.326522771,0.162730512,0.274630068,0.162730512,0.332534125,0.340549265,0.241060201,0.244626641,0.259476374
0.872876479,0.726825254,0.695639606,0.816899195,0.582608087,0.608016979,0.582608087,0.811784696,0.804965365,0.600394311,0.699753641,0.675574191
0.47703287,0.257005949,0.545427381,0.076802866,0.715414242,0.216077684,0.715414242,0.163867829,0.279954446,0.365878652,0.396108554,0.529491097
0.174379247,0.100461458,0.312595394,0.009558714,0.128544718,0.173196533,0.128544718,0.047917205,0.099061861,0.159800988,0.069051716,0.28025044
0.636039772,0.331881336,0.097548657,0.06748494,0.295349065,0.06484168,0.295349065,0.192427624,0.35901787,0.133993896,0.181417003,0.114058
0.827109421,0.699432433,0.603026262,0.830143573,0.864888917,0.808243147,0.864888917,0.810081779,0.783332721,0.825236878,0.847516245,0.649734216
0.953576292,0.952916999,0.432569058,0.239888587,0.358406417,0.247104484,0.358406417,0.453896004,0.739239228,0.280495064,0.299147502,0.406606336
0.53777664,0.694004515,0.031159739,0.833256463,0.585211175,0.756960744,0.585211175,0.768046698,0.681100343,0.705435874,0.709233819,0.159144983
0.029099362,0.950605251,0.63666786,0.055466042,0.253901524,0.58817724,0.253901524,0.185781921,0.359536427,0.487894525,0.154683783,0.593542164
0.451566798,0.6604693,0.222717692,0.447886929,0.12672181,0.595816701,0.12672181,0.480326265,0.523578713,0.455088234,0.287304369,0.250428004
0.784910455,0.755025301,0.436355326,0.958713315,0.343214925,0.095235858,0.343214925,0.902089684,0.826591509,0.169629578,0.65096412,0.392929339
0.650785141,0.013384877,0.587192453,0.437842792,0.36466071,0.656783099,0.36466071,0.406115457,0.363812344,0.569146382,0.401251751,0.571898343
0.141591192,0.020941664,0.218727873,0.604176992,0.748322366,0.837110346,0.748322366,0.447303823,0.238139597,0.810473952,0.676249679,0.33352557
0.566714396,0.320517019,0.587283348,0.490271636,0.692851126,0.959518829,0.692851126,0.476274857,0.457612486,0.879518518,0.591561381,0.635063674
0.537761479,0.914382878,0.68621724,0.282712838,0.692067103,0.046128492,0.692067103,0.41572064,0.593064376,0.239910075,0.48738997,0.622793351
0.811385579,0.257114365,0.641770251,0.011652249,0.250010279,0.947844385,0.250010279,0.168431566,0.377470655,0.738494154,0.130831264,0.633201667
0.279589501,0.96395453,0.507804126,0.223811093,0.194732203,0.496750032,0.194732203,0.343199369,0.502383739,0.406144683,0.209271648,0.475391525
0.107160515,0.947876096,0.846808455,0.228529782,0.217642735,0.347432431,0.217642735,0.318226339,0.437821748,0.308495523,0.223086259,0.73395428
0.461571022,0.338856948,0.210810279,0.149189656,0.40230465,0.875303738,0.40230465,0.224496954,0.324906686,0.733404012,0.275747153,0.296409062
0.289747702,0.594449954,0.606453743,0.241324748,0.249833207,0.268610314,0.249833207,0.301556972,0.381866604,0.262977182,0.245578978,0.537007346
0.301713305,0.897735898,0.828399251,0.139040428,0.649748287,0.610625369,0.649748287,0.27724568,0.461519349,0.622362244,0.394394357,0.788756766
0.145375005,0.097836288,0.153672626,0.247734438,0.390842221,0.467471048,0.390842221,0.209895801,0.159444284,0.4444824,0.319288329,0.208769428
0.661331029,0.709332241,0.320781368,0.345878349,0.291494612,0.801172831,0.291494612,0.447714335,0.583495649,0.648269365,0.318686481,0.365891839
0.088327424,0.130343669,0.580057521,0.833562199,0.778395252,0.664581579,0.778395252,0.616294203,0.326603542,0.698725681,0.805978725,0.6083437
0.769166577,0.287477038,0.374807483,0.382948297,0.631791177,0.916563069,0.631791177,0.42656035,0.484709755,0.831131501,0.507369737,0.454681411
0.132650585,0.716844734,0.183771115,0.36770749,0.262049701,0.479668863,0.262049701,0.38481954,0.407635608,0.414383115,0.314878595,0.221188748
0.215688263,0.040524724,0.259299611,0.25360221,0.055472986,0.587112671,0.055472986,0.215953495,0.165755208,0.427620766,0.154537598,0.271698254
0.835225909,0.401286304,0.436923939,0.332199718,0.965517922,0.381063855,0.965517922,0.418016635,0.53243919,0.556400075,0.64885882,0.484197328
0.068471099,0.30755659,0.640671674,0.202422754,0.490195715,0.780453223,0.490195715,0.198100081,0.192336517,0.693375971,0.346309235,0.639602233
0.186639522,0.721426433,0.470703772,0.852716534,0.779771798,0.803985878,0.779771798,0.733111467,0.573638045,0.796721654,0.816244166,0.534938785
0.66807588,0.624937115,0.779614664,0.995628144,0.900883261,0.03906985,0.900883261,0.89089165,0.751242991,0.297613873,0.948255703,0.717687043
0.747741925,0.002826272,0.428776527,0.695047743,0.946986111,0.917906354,0.946986111,0.59911865,0.471213192,0.926630282,0.821016927,0.529510468
0.346792134,0.369179721,0.255844254,0.856347935,0.837989429,0.277202839,0.837989429,0.706839333,0.507494529,0.445438816,0.847168682,0.31619463
0.969159953,0.336219228,0.445065536,0.06794895,0.122989045,0.418150892,0.122989045,0.243371142,0.477267398,0.329602338,0.095468997,0.410166422
0.181152054,0.694633487,0.480948924,0.862138989,0.87508149,0.108146767,0.87508149,0.734865123,0.565166636,0.338227184,0.868610239,0.483081964
